RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023
2199,1280,Chippewa County,county,MI,MI,"Sault Ste. Marie, MI",26,33,139877.6627,139908.6051,140812.2429,143501.1613,145773.0585,146375.977,146049.9393,146670.7205,149863.8992,152511.9952,153672.2428,152610.5964,152239.1402,152931.1398,153529.7367,153802.6454,154753.8955,156699.0437,156487.4077,154016.0245,150403.9879,148796.8754,148972.9398,150030.3623,152161.2685,154315.9885,156275.3931,158054.8919,159297.0709,160145.3258,160186.6893,160112.7684,160145.5349,160563.5114,161233.095,161784.969,164081.0779,165596.4741,167250.586,166278.5217,165331.7713,163617.1758
1625,1281,Clinton County,county,IL,IL,"St. Louis, MO-IL",17,27,132502.1921,133192.9986,134226.9022,135152.0368,135501.9914,135340.5438,135364.7799,136077.742,137803.4771,139950.6742,142101.0943,143665.5067,145124.1702,146694.3244,148451.5284,149963.1012,151353.1016,152941.0789,153931.6664,153980.0892,153002.3113,153151.5497,154675.3617,157332.4404,160621.0538,164038.7786,167670.8517,170479.9908,172632.2721,174364.2035,175222.3886,174985.3397,174169.123,173719.4434,173500.8444,173155.0142,173836.5117,175287.0501,177340.8086,178670.2919,180401.3012,182433.7146
2464,1282,Okmulgee County,county,OK,OK,"Tulsa, OK",40,111,65937.40378,67384.1516,69081.59557,70763.11264,72122.10792,73342.3977,74750.19767,76508.02878,78499.06068,80359.04077,82126.49478,83836.29741,85399.34388,86963.90929,88435.5675,89659.90724,90715.74959,92202.66144,92693.41241,92542.65193,91538.46556,92035.60019,93574.86456,95268.5306,97719.53798,100440.8268,103361.5132,104840.6237,105594.4381,106316.1091,107396.9182,108193.0273,109012.6001,109748.7119,110731.4314,111409.5144,112153.7669,112907.7251,113802.4251,114187.8821,114517.4499,115228.1185
2600,1283,Williams County,county,OH,OH,,39,171,113202.3112,113596.6219,114259.3293,115267.6889,116212.8188,116941.96,117919.5509,119339.2723,121249.9554,123536.983,125978.523,128329.8231,130425.6479,132248.9808,133924.5512,135445.5589,136895.3517,138753.6915,140188.8745,141050.5574,141013.6077,141180.8141,141660.4337,142346.6896,143756.9218,145589.9088,147724.1325,149693.1596,151343.1078,153086.628,154564.158,155621.6069,155845.9687,155708.6597,155600.1829,155689.6691,155717.5064,155939.3393,156580.6332,157610.3942,158898.9002,160119.8504
153,1284,Dyer County,county,TN,TN,"Dyersburg, TN",47,45,122445.7219,123263.5479,124398.4474,125991.4804,127143.5616,127824.0581,127988.7324,128310.5946,129251.5784,130149.6591,130158.3022,129149.8596,128167.9113,128331.7368,129399.6911,131000.2667,132830.2023,135345.3254,137794.2226,139962.1122,141403.2111,143185.1625,144770.9188,146003.554,146904.759,147829.0733,147658.6218,147116.1466,146183.1382,146531.6867,146997.1989,147115.6057,146618.2475,146064.6387,146210.3044,146546.0055,148208.3535,149813.6152,151799.7751,152404.4052,152658.3625,152716.4086
2258,1285,Escambia County,county,AL,AL,"Atmore, AL",1,53,103572.9996,103619.5511,103793.0711,104441.3684,105114.7461,105957.4163,106928.5798,108168.6491,109773.4821,111318.1994,112633.1642,113638.6918,114837.9877,116514.2855,118379.446,120032.9196,121703.2499,123805.4688,125972.835,127606.5075,128200.8954,129054.4984,130564.6848,132322.9906,134186.5338,135570.5864,136703.3669,137369.655,138087.8947,139430.3343,140773.9778,141482.9605,141296.338,140719.1649,140350.3069,140291.259,143392.9128,146319.4953,148608.3079,147658.3098,146561.5293,145431.4071
1341,1286,Putnam County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,133,153803.9059,155167.4594,156560.852,157705.9747,158268.6988,159028.409,160326.7577,162669.6744,165521.4384,168563.2904,171761.3835,174677.3078,177102.4514,179396.8693,182105.9864,185211.2224,188813.3252,192415.8188,195541.8478,197647.7974,199003.9328,200506.7522,202721.3012,205118.4732,208565.0931,212854.6238,217752.5577,222284.1986,225648.4708,228363.4911,229114.0484,228509.9298,226748.0637,225588.8628,225014.9815,224693.7277,224624.1782,225668.527,227913.3558,230791.1325,233412.165,236131.5927
473,1287,Delta County,county,MI,MI,"Escanaba, MI",26,41,127057.6379,127852.6369,129111.4631,130549.4088,131164.6781,130845.2258,130186.8227,130467.5747,132452.4482,134533.4385,136613.851,137913.9509,139660.1863,141659.7322,143770.0249,145411.0105,146758.6427,148151.5179,148711.7296,148489.3838,147255.2858,147032.6897,148074.5299,149646.3903,152201.6937,154803.5018,158119.7013,160824.747,162316.7847,162744.6664,162361.6663,161904.0562,161995.9754,162490.4991,162529.7083,161895.4593,163099.922,164362.3704,166045.7821,165058.1786,165641.6598,167930.2527
1050,1288,Graves County,county,KY,KY,"Mayfield, KY",21,83,93051.21775,93720.64047,94844.41233,96459.4702,98254.41235,99506.13554,100561.1331,101559.927,103586.3824,106226.1903,108332.7057,109333.7708,109827.3794,111047.2754,112591.4701,113727.1061,114539.4945,115640.4951,116068.117,115500.6514,114128.7115,113623.5057,114120.4694,115165.2542,117612.0113,120766.5569,124480.1192,127369.08,129921.1621,132611.5267,135329.4578,137106.2603,138548.9683,139441.3618,140464.1045,140741.9371,141831.2318,142389.5566,143048.7563,142505.6845,142518.9578,142344.7632
147,1289,Dare County,county,NC,NC,"Kill Devil Hills, NC",37,55,356984.4222,357750.3112,358309.1607,358830.0982,358521.7035,358126.6621,358733.5015,361510.1679,366645.0654,373054.5887,380427.3093,387866.1299,394989.1955,401847.4205,409237.5278,417879.5097,427883.6594,437402.6203,445746.3382,453591.8323,461981.4475,471167.5012,479767.4562,486389.7634,494211.2962,503489.3238,516070.0399,528751.9737,541877.8983,553398.8065,561123.3478,563497.6525,562831.5278,562324.0114,562182.8046,561612.8941,560062.8355,559142.9097,560664.5476,562953.0544,565843.4929,568091.9631
443,1290,Clark County,county,KY,KY,"Lexington-Fayette, KY",21,49,153945.4938,155281.1115,156749.1742,157776.6874,158536.2982,158938.1655,159823.8882,161218.1407,163300.2128,165837.187,168846.897,171738.8778,173952.4159,175773.6784,177855.5431,180011.4321,182217.3983,184269.092,186079.4124,187236.0901,187579.038,188057.6867,188817.8231,189880.3352,191803.8727,194650.546,198393.6197,201997.1189,204998.3858,207679.4445,209491.9875,210614.3925,211121.7051,211625.372,212155.8318,212498.9665,213148.3,214327.0211,216243.866,218397.4117,220713.6434,222878.3215
1780,1291,Hopkins County,county,TX,TX,"Sulphur Springs, TX",48,223,187364.2582,187819.0622,189630.6466,192309.6423,194889.1143,196963.5822,199475.358,202518.7717,206606.7396,210809.3219,214055.0697,216119.9259,217228.0607,219208.5688,222068.5402,225511.8067,228321.2198,231217.8558,235127.8,240596.6326,245581.4274,248699.4795,251321.1603,253633.0152,255638.7544,256095.7716,256426.4165,257628.1034,259838.7759,262815.3149,265420.8423,267438.1745,267681.4795,267706.186,267183.8727,266519.7823,267741.0903,269160.1233,270829.8546,270870.5847,270663.3565,271800.2166
1189,1292,McLeod County,county,MN,MN,"Hutchinson, MN",27,85,200487.1854,201626.9904,202977.0536,204272.2357,205284.1421,206158.4251,207007.8951,208212.2246,210001.1035,212315.2737,214928.5946,217263.5088,219491.5346,221629.9462,224087.6366,226781.3126,230106.6184,233922.0414,238263.4334,241946.7824,244805.3539,246871.7716,249222.8883,251532.1212,254504.8669,257849.5889,261676.2799,265205.9363,267908.7774,269804.9081,269905.7869,268618.4008,266812.6562,265525.109,264987.5512,264457.3811,265036.5536,266326.834,268584.0927,270358.6996,272331.2405,274556.9496
2671,1293,Coshocton County,county,OH,OH,"Coshocton, OH",39,31,108961.4036,108992.3885,109306.0213,109967.2599,110657.6807,111204.2685,111907.5824,113020.6722,114825.6097,116999.5451,119322.327,121393.3737,123199.1453,124809.9218,126477.1191,127892.2128,129055.7226,130691.7826,131890.0191,132474.0478,131942.4645,132086.7625,132946.5455,134062.8305,136123.5839,138954.8364,142600.2705,145866.2265,148346.5247,150259.6444,150924.8307,150682.4201,149819.7753,149340.7924,149419.7957,149643.211,149906.9162,150382.9266,151253.0357,152369.8303,153654.6814,155101.3476
2092,1294,Whitley County,county,KY,KY,"London, KY",21,235,87110.43407,87755.73608,89152.97002,90442.49107,91835.63667,92865.6682,94275.06713,96038.14084,98470.83602,101032.0137,103226.8356,105229.5822,107783.3851,110533.5561,112876.6516,114055.2235,114453.2773,114774.769,114515.546,113547.3687,112359.8674,112217.1216,113169.4113,113824.9372,115096.0869,116549.269,118804.0031,120479.9266,121706.6538,122888.7584,124183.2193,125519.6483,126593.778,127231.8364,127815.767,127825.9009,131494.4714,134260.8297,136708.7723,135111.6568,134409.4549,133465.7982
2939,1295,Huntington County,county,IN,IN,"Huntington, IN",18,69,124276.7119,125086.1461,125615.6018,126087.8996,126290.8914,126469.7735,126840.5277,127718.3764,129320.6387,131318.4563,133811.6974,135937.2883,137896.8284,139598.5878,141744.3231,143845.7323,145948.4706,148043.2089,149856.7774,151078.0421,151330.428,151607.5476,152231.3839,153450.3201,155525.1103,158248.575,161002.7196,163159.4322,164635.068,166313.8538,167541.4524,168239.2797,168174.7735,167985.054,168116.1362,168192.4047,168583.8474,169298.2037,170825.2354,172770.3619,175002.0739,177295.1827
622,1296,Macon County,county,NC,NC,,37,113,198332.1403,199930.7423,201494.6661,202737.1264,203447.7089,204154.0955,205280.4748,207436.7396,210673.2984,214899.3717,219831.5607,225358.9107,230939.022,236658.8424,241972.1788,247193.5803,252820.5504,258649.2174,263371.096,266047.5324,267197.1902,268562.8036,270863.1414,273797.8262,278590.8203,284880.247,292635.3252,300518.3671,308020.5497,315055.0743,319963.3672,321647.6831,321212.7513,319536.6632,318098.3134,315735.5354,314230.3362,313477.0295,314535.4744,316140.8604,318324.5052,321144.7323
334,1297,Wise County,county,VA,VA,"Big Stone Gap, VA",51,195,78110.70189,78823.98858,79686.13587,80534.61501,81150.99296,81384.1797,81488.6454,82045.90106,83273.5392,84811.23042,86656.79819,88430.51435,90058.10508,91113.39305,92000.80843,93082.3537,94486.2539,95939.12863,96390.66433,96197.83565,95552.34411,95759.37388,96803.70467,98346.53411,100995.6946,103297.7086,105322.4058,106520.366,107308.8975,108669.5724,109828.4154,110815.3225,110916.5581,110802.5231,110892.8972,110855.0536,110512.1866,109775.1362,109393.9066,110111.6532,111510.4274,113399.5877
2839,1298,Sagadahoc County,county,ME,ME,"Portland-South Portland, ME",23,23,263521.2401,265530.2596,267878.143,270177.1522,271873.5901,273253.4563,274792.8728,277252.3296,281223.551,286033.4853,291687.2362,297616.6811,303033.4908,308310.913,313229.2155,318681.939,324462.307,330651.8133,336046.631,339339.8785,340480.4852,340606.1879,341274.9281,342850.8244,346798.3756,352967.8393,361466.7726,370859.2732,379578.7086,386117.2102,389082.6831,388909.6854,386543.0649,384229.9824,382842.7677,382330.7969,382797.425,383467.9524,385296.0829,387788.9532,391635.3208,396719.3139
1217,1299,Monroe County,county,IL,IL,"St. Louis, MO-IL",17,133,205373.6157,205829.5197,206345.2793,206742.1396,207139.2688,207553.433,208452.8903,210379.6354,213305.3742,216905.3519,220604.0762,224006.5658,226619.1452,229230.2874,231650.2224,234260.2933,236371.974,238410.5736,239245.71,239116.0365,238080.4506,237978.0466,238769.1198,240054.1234,242760.8977,246681.5853,252336.9121,257431.8402,261246.2759,263656.6431,264523.607,264242.1617,262944.6478,262354.339,262608.8184,263210.3119,263403.2231,263797.3285,265709.6287,268326.6473,271683.9566,275501.1988
521,1300,Geary County,county,KS,KS,"Manhattan, KS",20,61,126285.4396,127187.9696,127993.1409,128809.0818,129282.1856,129613.4032,130254.6914,131805.7654,133969.8518,135777.7392,137343.4965,138693.6869,139989.8215,141152.6266,142498.8274,144131.1611,145915.2933,147402.9531,148865.3616,149905.8541,150794.3145,151301.8175,151870.8668,152513.1991,153804.3123,155438.4251,157434.1685,159191.6861,160862.334,162558.4308,163681.0959,163883.9521,163493.9124,163322.9055,163608.3159,163894.4248,165042.0104,166593.6046,168533.0824,169545.1986,170342.8837,171092.5013
2610,1301,Alexander County,county,NC,NC,"Hickory-Lenoir-Morganton, NC",37,3,150459.2388,151208.4862,152640.7573,154364.0478,156187.5211,157641.7699,158887.0425,160459.2033,162680.8626,165873.8379,169190.1308,172214.8989,174845.6576,177312.4842,179295.5153,181159.8968,183346.6669,186247.6962,189175.5772,191040.2028,192591.408,193805.3643,195348.3485,196024.4093,197704.1603,200139.4817,203188.788,206115.5282,208178.1888,210333.0172,211401.2185,211684.6642,210572.6582,209371.6314,209207.8482,210036.3497,215667.8136,222117.5425,229127.3706,231779.3745,233108.502,232877.9431
2886,1302,Beauregard Parish,county,LA,LA,"DeRidder, LA",22,11,154953.5907,154032.4374,153573.1948,156092.1915,157627.916,158544.7483,160405.4263,164134.6087,168809.8552,171604.6421,171240.5942,167619.9804,164235.7116,161663.7721,160178.9205,159085.1362,159127.5738,159712.7155,158862.5712,156551.6671,154564.5936,154143.2317,153369.6213,151203.7344,149195.4565,147522.3379,147956.9903,148054.7563,149316.1465,150553.7921,152529.41,153123.2262,151765.4943,150093.4592,150024.5765,150248.7303,151184.4265,150688.0007,150453.303,148851.6787,147300.8549,146489.8095
209,1303,Knox County,county,IN,IN,"Vincennes, IN",18,83,97422.4342,98409.06279,99462.28762,100655.2711,101347.3771,101756.1896,101927.037,102358.9553,102865.6938,103722.9444,104892.7442,106517.0851,108317.1966,109917.1502,111575.6952,112876.073,114321.0597,115597.3601,116320.4284,116595.9137,116514.2216,117061.3376,117956.6668,118829.7512,120538.8568,122944.3004,125419.1026,126889.7827,127508.2135,128535.8565,129482.9035,129769.5666,129230.2309,128310.6972,127545.7405,126778.7115,126775.7108,126784.9375,127271.441,127603.7108,128753.1091,129870.6292
2787,1304,Matagorda County,county,TX,TX,"Bay City, TX",48,321,168663.1109,169035.8329,169892.7332,171022.4644,171675.2663,171874.161,172097.7565,173164.4368,174911.1054,176644.373,177922.1348,178827.0024,179545.8885,180481.6285,181345.8311,182869.1136,184557.9615,186249.3616,187711.1887,189275.4218,191411.8678,193599.506,196223.0049,197933.3283,199415.066,200542.8682,202128.8455,204174.3355,205827.7835,207384.6149,208091.7137,208182.0955,207373.347,206434.5162,205147.2049,203838.891,203796.2762,204457.7529,206182.0193,206716.6565,206657.1346,205609.4223
1062,1305,Greene County,county,PA,PA,,42,59,93642.83167,95569.69595,97562.39532,98855.89856,99765.7984,101198.1072,103589.4237,107333.2825,111793.4303,116296.2327,119990.2717,122265.0846,123735.3178,124606.5348,125012.0011,124081.4124,123356.8682,123318.0189,122780.0984,121311.2756,119581.7803,119466.4652,121061.4272,123161.3254,125789.1381,127675.544,128191.1598,127955.0517,126885.1253,126406.7589,125596.5557,125537.2027,125356.3892,125845.5442,126289.2743,127299.1233,130662.6213,133493.3514,135943.7531,135638.4192,135964.171,137482.8417
3192,1306,Scotts Bluff County,county,NE,NE,"Scottsbluff, NE",31,157,129806.0298,129698.4091,129432.6126,129647.6648,130028.7883,130670.7018,131634.6332,132718.9724,134072.6755,135023.0459,136075.7938,136864.7639,137773.6752,138534.4752,139258.3121,140146.9684,141460.2545,143411.9591,145502.417,147090.6143,147749.6843,148263.1431,148404.4286,148276.352,148673.3594,150262.5963,153076.6852,155586.811,157460.8077,159109.2533,160379.6807,161306.4052,161725.1773,162375.9346,163094.0061,163699.9746,164090.2175,165176.7151,166897.396,168797.8498,170551.7386,172160.434
1588,1307,Carlton County,county,MN,MN,"Duluth, MN-WI",27,17,190830.2578,191783.6794,192841.4036,194157.44,195119.091,195968.6949,196940.5206,198500.2618,201078.3589,203540.7689,205833.4418,207455.4429,208945.5181,210435.9668,211860.9717,213762.2546,216882.552,220820.6514,224946.7042,227677.7881,229934.7334,231377.8405,233389.8028,235232.0382,237778.3413,239993.8528,242143.5597,244481.0952,246729.2003,248543.6893,248710.7209,247480.2742,245456.3976,245272.5646,246530.5318,248010.7133,250149.5399,251724.9527,253501.5932,253782.1574,254847.7922,255171.9914
515,1308,Floyd County,county,KY,KY,,21,71,60792.84133,59321.92011,58845.36047,59216.3151,60013.22617,60586.01304,61457.1564,62905.40963,65282.18766,67425.1441,68813.0739,68984.78933,69158.22625,70001.66384,71630.70557,73254.79856,74301.078,75064.21192,74334.80312,72672.33695,70310.17455,69205.11887,69138.09124,69957.29879,71954.22359,74594.40253,76939.62113,78458.32595,78991.93497,80114.51699,81352.7798,82785.31714,83532.85487,83905.94087,84076.35981,84313.00885,85265.95975,85746.49732,85366.63088,84037.34793,83441.89911,82675.68769
639,1309,Miami County,county,IN,IN,"Peru, IN",18,103,94514.569,95771.81742,96840.11479,97849.64688,98225.37431,98328.72501,98319.64297,98833.89748,99950.6051,101505.9084,103469.5389,105634.7792,107764.0125,109837.3566,111797.1889,113612.5553,115233.9336,116853.5474,118181.8556,119209.4159,119762.3473,120255.6135,120867.4641,121683.6467,123220.0778,125314.1339,127325.9222,128804.0129,129537.5201,130269.1094,130545.8619,130378.3131,129998.5358,129582.2631,129332.1592,128836.9556,129336.0516,130058.3236,131568.6979,132641.4236,134038.6515,135553.3853
327,1310,Ware County,county,GA,GA,"Waycross, GA",13,299,77968.42523,77946.61726,78004.01417,78651.57632,79298.39192,80007.15798,80750.40461,82088.18423,84129.67087,86088.51019,87296.21916,87541.92089,87748.4224,88536.29729,90204.01477,92311.17348,94572.47159,96843.37965,98447.17012,99606.58521,100165.3805,101217.9897,102941.0011,105146.94,107889.8148,110495.4571,113192.9041,115581.3171,117743.4519,119525.2956,120507.3696,120580.9645,120069.0203,119767.9402,119928.4885,120297.0928,121366.6881,122340.531,123419.5376,123899.7018,124793.5521,125445.928
1292,1312,Orange County,county,VA,VA,,51,137,246055.7448,247602.8951,249144.8574,250637.9272,251423.7062,251942.5986,252697.2738,254583.6044,257801.7784,262310.5925,267837.6175,273712.6279,279428.2789,284995.0886,290545.3149,296175.9698,301622.3323,306507.8375,309979.3896,311503.5075,312097.6835,312881.0114,314781.4962,317756.9001,322166.3551,327268.534,332920.3019,338755.3289,344385.3901,348987.2086,350716.3412,349725.2421,346836.6762,344430.8566,342517.2617,340778.0675,339778.7201,339092.226,339168.1507,339169.8023,340355.9258,342743.8252
1737,1313,Greenup County,county,KY,KY,"Huntington-Ashland, WV-KY-OH",21,89,97428.54758,96200.63069,95686.18313,96742.61702,97865.62862,98866.18708,99678.89233,100792.9061,102374.964,104391.1463,106739.2657,108782.1042,109790.1548,109553.4049,109015.2832,108844.1253,109401.3087,110405.5418,112082.9121,114019.294,115155.5773,115919.5045,116773.4719,118211.0687,120235.1072,122208.3786,124110.3867,125623.885,126759.0372,127973.6287,128549.5412,128532.1758,128395.6828,128641.9262,129214.0077,129727.7508,129943.47,129935.9509,129517.576,129153.5361,128950.8789,128613.2522
2956,1314,Livingston County,county,IL,IL,"Pontiac, IL",17,105,108330.9356,108603.0155,109099.7923,109441.0927,109094.2635,108416.2507,107997.2426,108354.8787,109551.6928,110741.6996,112018.8966,112946.4386,114234.3973,115755.6458,117369.1922,118293.3659,118898.3801,119743.4964,120524.322,121155.2078,121358.0528,122138.4335,123133.7739,124228.5591,125590.8638,127153.9759,128855.581,130366.518,131599.6786,132825.7801,133599.7744,133841.4077,133772.8198,133833.2507,133948.2348,134171.8972,134821.3268,135568.5308,136129.7269,136343.7467,136904.7152,137718.6571
1846,1315,Laclede County,county,MO,MO,"Lebanon, MO",29,105,137331.9266,138611.6277,139852.6993,140919.5907,141831.1281,142794.9335,144213.7859,146007.5516,148396.4929,150342.4956,151766.7037,152598.7144,153502.8749,154608.4148,156153.3302,158415.4703,161248.2049,164390.3186,166612.6405,168138.212,169109.1825,170567.7534,172548.7626,174323.17,177046.6159,180072.3556,184021.9567,187575.467,191103.1349,194571.8423,196563.9523,197253.9993,196644.9597,196463.2947,196447.0505,196654.779,197616.8873,198951.6115,200928.8333,202870.9292,205462.0464,208891.7286
452,1316,Cocke County,county,TN,TN,"Newport, TN",47,29,134069.3268,135075.2702,136288.6324,137733.8553,139089.5076,139385.5954,138854.6717,138722.34,139693.1322,141260.7989,142742.6791,143977.6557,144965.9966,146328.7548,147872.1318,149942.1323,152144.0427,155182.523,158438.9984,160908.1972,162015.7387,163325.9755,166247.3996,170221.8353,174990.8034,179388.1549,183093.7991,185365.8919,186481.8152,187891.8634,188523.3408,188443.1525,187158.4888,185348.5522,183174.6113,181196.1939,184596.9384,190282.4405,196740.9858,199017.6888,200835.3416,203500.7362
180,1318,Hill County,county,TX,TX,,48,217,131417.0564,131964.806,132703.1834,133932.4027,135321.6073,136295.4181,137597.8837,139676.2215,142749.7965,145792.5706,148232.272,150429.3931,152360.8575,154608.7123,156696.5555,159098.8383,161801.6714,164664.5444,168194.5336,171832.5888,175191.5471,178241.4813,181631.3656,185243.7279,188334.2091,190525.7085,192669.392,195115.9589,197773.0441,200912.1793,203270.7218,204415.1043,203268.3049,201167.1861,198560.763,195747.2896,196704.2246,199181.5406,203053.2491,203782.6156,203806.598,204065.319
357,1319,Adams County,county,IN,IN,"Decatur, IN",18,1,149862.9734,151103.034,152630.3409,153907.8817,154644.9003,155015.635,155500.4193,156410.0614,157773.3388,159525.7112,161511.0415,163196.4786,164217.8032,165055.7621,166002.5135,167423.3742,169153.2931,171383.167,173557.3452,175200.161,175881.725,176188.7209,177050.4169,178381.0643,180729.8719,183544.6892,186615.5873,189564.4819,191797.3704,193827.5883,194681.9387,194634.4369,193927.3537,193607.1646,193878.8134,194170.7987,194826.2353,195893.734,198004.9877,200372.9289,202980.7006,206021.5736
717,1320,Sioux County,county,IA,IA,,19,167,191796.1725,191673.4911,191774.2581,192638.5027,194106.3011,195730.5084,197890.7985,200186.7591,202698.6394,204415.068,205472.9194,205998.3736,206569.8169,207797.5569,209002.2064,211014.8375,213897.4901,217784.2177,221640.3414,224108.7862,225101.3822,225950.0784,227117.6557,229368.9319,232285.9919,235554.9424,238539.7094,241711.5999,245161.3223,248224.0707,249811.9376,250301.1183,250196.5654,249818.0269,248662.5177,247497.7018,247535.9644,249058.1623,252369.5692,255537.0385,258757.1331,261440.192
3073,1321,Washington County,county,TX,TX,"Brenham, TX",48,477,244654.6241,245612.4553,246799.5922,247581.4484,247704.6461,247315.3079,247858.7886,249839.245,252981.4847,256395.4548,259224.4124,261942.6261,264215.3213,267663.2254,270886.928,274406.3288,278024.2223,282306.4121,287168.5291,291814.2745,295586.6102,299354.4876,303554.2178,307958.3537,312308.0762,316334.882,321125.9878,326916.856,333663.1513,340832.1888,345392.6774,346835.8443,345536.1694,344112.2058,342547.1685,340095.0264,338699.3102,338381.9757,339815.0802,340355.0712,340851.015,341274.2003
1908,1322,Madison County,county,NE,NE,"Norfolk, NE",31,119,173364.4519,173623.7934,173660.8679,174218.1931,174911.7364,175747.3268,176676.6831,177864.5149,179578.3646,181016.4451,182189.7207,182794.3019,183568.8979,184826.6666,186543.2422,188754.0633,191256.5874,194089.4663,196346.3027,197572.7046,197728.5717,198570.4599,200138.6441,202350.2767,204592.0553,207599.8625,210948.069,214322.192,216605.0725,218320.7277,218848.4585,218783.6878,218031.6656,217459.4083,217033.3556,216679.6212,216800.1797,217588.2672,219196.4011,220724.8164,221972.819,223316.0178
1447,1324,Uintah County,county,UT,UT,"Vernal, UT",49,47,219715.4,222586.1475,224319.2664,225300.4851,225700.4723,225956.2682,226751.0538,227964.4237,229390.6269,230499.3587,231663.2356,232450.6381,231971.6456,230285.4729,227904.1547,227089.1933,228112.4102,231013.8985,235053.8177,239472.6003,243724.9192,247657.5495,251455.7325,255327.2704,259353.6532,262987.3362,266559.5399,270779.3453,275962.9235,281365.7434,284952.408,286849.7747,287989.6326,290308.699,292156.5663,292913.0992,293285.872,293661.6804,294780.3192,295490.2105,297276.7877,299941.3409
1011,1325,Fannin County,county,TX,TX,"Bonham, TX",48,147,163539.7447,163974.8269,164777.4455,166099.4373,167065.3444,167672.5854,168917.681,170628.1992,172750.1304,174465.1322,176034.4321,177960.4632,180308.603,183700.3849,187135.062,190508.4635,193878.4322,197969.2618,202687.8009,207075.3534,210706.1107,213967.7254,217613.4606,221666.6425,226047.6524,230020.3499,234007.6584,238309.2895,243028.3864,247377.9445,249558.8377,250012.9101,248998.1022,248478.429,247368.1292,245709.6667,246041.1582,247189.0969,248847.9944,248615.8722,248629.1423,249867.8819
681,1326,Perry County,county,OH,OH,"Columbus, OH",39,127,130689.0627,131905.6456,133333.5041,134751.5907,135794.4718,136191.3554,136602.6419,137496.9582,139882.6604,142932.5817,146084.8941,148811.9629,151422.8391,154393.514,157816.0228,161000.6301,163761.7649,165834.2611,166486.8251,166083.6448,164841.9758,164558.9081,164885.5633,165754.2606,168726.2142,173402.9679,179272.3016,184029.8074,187501.7361,190405.855,191532.9781,191503.7642,190676.5737,190542.2147,190750.1608,190774.5352,191587.7592,192793.4324,194857.7602,196913.4076,199751.382,202720.6097
2069,1327,Wapello County,county,IA,IA,"Ottumwa, IA",19,179,81872.1458,82135.37138,82461.43653,83120.15124,84174.04363,85107.92823,85925.86997,86132.37086,86824.20705,87723.05703,88986.70718,90057.01034,91359.9098,92532.52196,93535.92194,94042.45625,94765.57631,95538.95534,95631.53168,94675.55202,93350.82271,92799.25237,93251.9848,94340.74139,96374.41301,98701.06023,101102.2297,103016.7992,104875.8908,106414.9129,107507.2303,107561.6925,107096.9744,106358.3241,105853.5149,105510.5511,105562.9043,105922.213,106821.1464,107849.7166,109409.2513,111051.5111
1870,1329,Lincoln County,county,ME,ME,,23,15,268094.9935,269531.7047,271366.0839,273430.2717,274850.0567,275591.3887,276849.197,280149.2806,285578.9641,292335.5112,299955.3437,308027.8931,315894.2836,323064.2333,329530.0337,336234.4329,343527.9814,351120.8745,357895.7393,361678.4197,362723.5876,362202.1605,363034.028,365612.1575,371016.2273,378884.5363,388417.4284,398699.7215,408245.6241,416251.4056,420439.6602,420437.1626,417304.4805,413633.7144,410283.536,407408.8444,406186.7501,405967.9217,407450.3074,409766.0309,413973.417,419930.9855
1882,1330,Lincoln County,county,TN,TN,,47,103,153506.3024,155528.1787,157839.1197,159990.9186,161398.1886,162670.7721,163919.8153,165145.4152,166319.732,167855.3775,169945.4135,172095.5286,174130.3953,175974.8487,177750.0297,179602.9451,182008.0448,185424.6204,189205.9283,192289.5537,194418.262,196506.3967,199161.112,201985.9026,205762.7687,210410.0051,214488.8667,217823.8439,219688.8528,222151.3046,223466.8098,224388.9806,224453.9278,224519.2096,224229.8344,224114.5328,226323.0806,229302.0183,232773.2303,234281.0733,235451.2244,236623.857
1475,1331,Warren County,county,MO,MO,"St. Louis, MO-IL",29,219,212589.9343,213435.7903,214648.918,216141.4776,217286.6632,218242.9278,219980.4731,223002.8381,228051.3,233281.0431,237489.0124,239310.9149,239673.3422,240681.8969,241589.5446,243565.9769,246136.2681,249968.7464,253687.2928,255762.5447,256761.2621,257072.3717,258466.7058,260699.2514,264973.2832,270462.6395,277336.5221,283321.1462,288736.9426,292693.8377,294292.7674,293600.0332,291407.4406,289618.0255,287522.8976,284912.8437,283325.0512,283181.5011,285213.4148,287152.6818,289474.1703,292327.0462
